TIME_MESSAGE,MESSAGE,REGION,MESSAGE TYPE,CATEGORY
2022-06-19 4:53:53 PM,"PANAY ACC-06/19/22 16:29: NABAS SS, Nabas Sapian 69 kV L1 (5LI1NBS-SPN), TIME OUT: 04:26:00, RELAY: NONE, WEATHER: FAIR, Pre-arranged Activities.",CVIS,outage,line
2022-06-19 4:53:51 PM,"PANAY ACC-06/19/22 16:40: PANIT-AN SS, Panit-an-Sapian 69 kV Line (5LI1PNT-SPN), TIME IN: 04:36:00, RELAY: NONE, WEATHER: FAIR, Pre-arranged Activities.",CVIS,other,line
2022-06-19 4:53:50 PM,"PANAY ACC-06/19/22 16:27: PANIT-AN SS, Panit-an-Sapian 69 kV Line (5LI1PNT-SPN), TIME OUT: 04:24:00, RELAY: NONE, WEATHER: FAIR, Pre-arranged Activities.",CVIS,outage,line
2022-06-19 4:08:25 PM,LRCC-06/19/2022 16:06: Mexico 230kV Bus 2 restored at 1605H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-19 3:21:00 PM,LRCC-06/19/2022 15:20: Bacman Units 1 & 2 tripped simultaneously at 1502H (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2022-06-19 3:17:44 PM,"NEGROS ACC: 06/19/2022, 69kV Mabinay-Bayawan Sub T/L energized at 1515H after completion of maintenance activity.",CVIS,other,line
2022-06-19 3:17:41 PM,"NEGROS ACC: 06/19/2022, 69kV Cadiz-San Carlos Sub T/L  (22.63MW) auto-tripped at 1445H due to activation SIPS of 50MVA TR1 at Cadiz SS. SACASUN, SACASOL, SCBI & SCBP isolated. ",CVIS,outage,plant
2022-06-19 3:07:38 PM,"NEGROS ACC: 06/19/2022, 69kV Sipalay-Mambaroto Sub T/L energized at 1448H after completion of maintenance activity.",CVIS,other,line
2022-06-19 2:30:18 PM,"LRCC-06/19/2022 14:22: Bacman Units 1 & 2 online at 1418H and 1419H, respectively (Unplanned Outage)  [WEBSMS]",CLUZ,restoration,plant
2022-06-19 2:10:16 PM,VRCC-06/19/2022 14:07: 138 kV Colon - Naga Line 2 energized at 1401H after completion of APMS.  [WEBSMS],CVIS,other,line
2022-06-19 1:43:08 PM,"VRCC-06/19/2022 13:41: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2671MW, PK=1697MW, RR=37MW, NetOpMargin: PM=938, EVE=575 Highest Unit O/L: TVI U @ 169 MW Derated Plant: EDC = 362 MW, TPC = 82 MW, PCPC = 80 MW [WEBSMS]",CVIS,other,plant
2022-06-19 11:46:22 AM,"NEGROS ACC: 06/19/2022, 69kV Mabinay-Kabankalan Sub T/L energized at 1142H after PMS.",CVIS,other,line
2022-06-19 11:46:21 AM,"PANAY ACC-06/19/22 06:22: NABAS SS, Nabas 138/69/13.8 kV T2 (50MVA) (7XF02NBS), TIME OUT: 06:21:00, WEATHER: FAIR; Pre-arranged maintenance activity.",CVIS,outage,transformer
2022-06-19 11:25:22 AM,"MRCC-06/19/2022 11:12: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2730MW, PK=1610MW, RR=54MW, NetOpMargin: PM=1056, EVE=823 Highest Unit O/L: GNPOWER U1&U2@138MW each. Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@82MW, MGPP@80MW, STEAG@200MW,  TSI@270MW, FDC@245.5MW, SMCPC@270MW, GNPOWR@276MW, SEC1@105MW, SEC2@00MW & MCC@100MW. [WEBSMS]",CMIN,other,plant
2022-06-19 9:42:54 AM,LRCC-06/19/2022 09:36: Binan - Malamig (Sta. Rosa) 230kV line de-energized at 0844H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-19 9:16:33 AM,LRCC-06/19/2022 09:14: Laoag - Caparispisan 115kV Line de-energized at 0838H (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-19 8:42:59 AM,LRCC-06/19/2022 08:37: San Jose - Tayabas 500kV Line 1 de-energized at 0821H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-19 8:04:28 AM,LRCC-06/19/2022 08:01: Quezon - Dona Imelda 230kV line was restored at 0752H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-19 7:42:14 AM,LRCC-06/19/2022 07:39: Nagsaag - Casecnan 230kV Line 1 de-energized at 0732H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-19 7:28:10 AM,"NEGROS ACC: 06/19/2022, 69kV Guihulngan-San Carlos Line section load shifted to 69kV Cadiz-San Carlos Sub T/L at 0716H.",CVIS,other,line
2022-06-19 7:28:09 AM,"LEYTE ACC-06/19/22 07:35: ORMOC SS, Ormoc 138kV BUS 1 isolated at 0719H, pre-arranged activity (0701H-1800H). Weather: Fair. ",CVIS,other,line
2022-06-19 7:28:08 AM,"NEGROS ACC: 06/19/2022, 69kV Burgos-Silay Line section load shifted to 69kV Cadiz-VMC-Silay Line at 0648H.",CVIS,other,line
2022-06-19 6:50:16 AM,"NEGROS ACC: 06/19/2022, 69kV Amlan-Bindoy-San Carlos Sub T/L(13.4MW) de-energized at 0637H due to PMS.",CVIS,outage,plant
2022-06-19 6:50:14 AM,"NEGROS ACC: 06/19/2022, 69kV Bacolod-Silay Sub T/L(41.03MW) de-energized at 0635H due to transfer of Negros-Cebu SCOPS Forward and PMS on  Metering equipment, HVEs & Sec.devices.",CVIS,outage,plant
2022-06-19 6:16:42 AM,"LEYTE ACC-06/19/22 06:24: CALBAYOG SS, 69kV PCB Palanas Cara opened/closed at 0601H/0605H, pre-arranged activity (0601H-1800H). Load=12.3MW. Weather: Fair.  ",CVIS,other,plant
2022-06-19 6:16:41 AM,VRCC-06/19/2022 06:10: 138 kV Colon - Naga Line 2 de-energized at 0609H for APMS  [WEBSMS],CVIS,outage,line
2022-06-19 6:06:38 AM,"VRCC-06/19/2022 06:00: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2736MW, PK=1704MW, RR=37MW, NetOpMargin: AM=996, PM=937, EVE=575 Highest Unit O/L: TVI at 169 MW per unit, Derated Plant: EDC at 362, TPC at 82, PCPC at 80 MW [WEBSMS]",CVIS,other,plant
2022-06-19 6:06:36 AM,"LRCC-06/19/2022 06:03: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=11831MW, PK=9068MW, RR=369MW, NetOpMargin: AM=2394, PM=2023, EVE=1251 Highest Unit O/L: Sual 1 and 2 at 647MW Derated Plant: San Lorenzo 60 at 260MW [WEBSMS]",CLUZ,other,plant
2022-06-19 5:38:33 AM,"PANAY ACC-06/19/22 05:33: NABAS SS, Nabas-Culasi 69KV L1 (5LI1NBS-CSI), TIME IN: 05:32:00, WEATHER: FAIR; Pre-arranged maintenance activity.",CVIS,other,weather
2022-06-19 5:30:52 AM,"MRCC-06/19/2022 05:16: GRID UPDATE AS OF 6:00 AM System Condition: CAP=2711MW, PK=1330MW, RR=53MW, NetOpMargin: AM=1328, PM=1125, EVE=877 Highest Unit O/L: GNPOWER U1&U2@138MW each Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@82MW, MGPP@80MW, STEAG@200MW,  TSI@270MW, SMCPC@270MW, FDC@245.5MW, MCC@100MW, SEC1@105MW, GNPOWER@276MW. [WEBSMS]",CMIN,other,plant
2022-06-19 5:30:42 AM,"PANAY ACC-06/19/22 05:25: SAN JOSE SS, San Jose - Bugasong - SUWECO 69 kV L (5LI1SJB-CUL), TIME OUT: 05:24:00, WEATHER: FAIR, Pre-arranged maintenance activity.",CVIS,outage,line
2022-06-19 5:11:38 AM,"PANAY ACC-06/19/22 05:09: NABAS SS, Nabas-Culasi 69KV L1 (5LI1NBS-CSI), TIME OUT: 05:08:00, WEATHER: FAIR; Pre-arranged maintenance activity.",CVIS,outage,weather
2022-06-19 4:01:12 AM,"PANAY ACC-06/19/22 03:53: DINGLE SS, Dingle-Natividad 69 kV L (5LI1DIN-NTV), TIME OUT: 03:47:00, TIME IN: 03:52:00, RELAY: Z1 CN, WEATHER: FAIR, Momentary line fault.",CVIS,outage,line
2022-06-19 2:50:49 AM,"PANAY ACC-06/19/22 02:59: NABAS SS, Nabas-Culasi 69KV L1 (5LI1NBS-CSI), TIME OUT: 02:31:00, TIME IN: 02:43:00, RELAY: Started AN Trip N, 61.4kms., WEATHER: FAIR, Momentary line fault.",CVIS,outage,line
2022-06-19 2:27:21 AM,LRCC-06/19/2022 02:18: SCPC Unit 2 online at 0215H. (Unplanned Outage)  [WEBSMS],CLUZ,restoration,plant
2022-06-19 12:43:27 AM,LRCC-06/19/2022 00:34: For info: SCPC Unit 3 online at 2356H. (Unplanned Outage)  [WEBSMS],CLUZ,restoration,plant
2022-06-18 11:43:06 PM,LRCC-06/18/2022 23:38: Quezon-Dona Imelda 230kV line was de-energized at 2336H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-18 10:22:39 PM,"LRCC-06/18/2022 22:21: System Advisory: Luzon Grid ``Yellow Alert`` notice issued today, June 18, 2022,  is lifted at 2219H.  [WEBSMS]",CLUZ,other,plant
2022-06-18 8:03:11 PM,"LEYTE ACC-06/18/22: EDC-Leyte A, UMPP Unit #1 cut-in at 1923H",CVIS,other,plant
2022-06-18 8:03:07 PM,LRCC-06/18/2022 19:57: San Jose 750MVA T02 was restored at 1954H (Planned Outage).  [WEBSMS],CLUZ,restoration,transformer
2022-06-18 6:04:43 PM,"VRCC-06/18/2022 17:55: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2456MW, PK=1896MW, RR=37MW, NetOpMargin: EVE=523 Highest Unit O/L: TVI U @169 MW Derated Plant: EDC = 336 MW, TPC = 82 MW, PCPC = 75 MW [WEBSMS]",CVIS,other,plant
2022-06-18 6:04:40 PM,LRCC-06/18/2022 18:00: Cabanatuan - Pantabangan 230kV Line restored at 1746H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-18 5:33:18 PM,"PANAY ACC-06/18/22 17:18: NABAS SS, Nabas Sapian 69 kV L1 (5LI1NBS-SPN), TIME IN: 05:14:00, Pre arranged maintenance",CVIS,other,line
2022-06-18 5:33:17 PM,"PANAY ACC-06/18/22 16:57: NABAS SS, Nabas 138/69/13.8 kV T1 (50MVA) (7XF01NBS), TIME IN: 04:54:00, Pre arranged maintenance",CVIS,other,transformer
2022-06-18 5:33:16 PM,"PANAY ACC-06/18/22 17:22: PANIT-AN SS, Panit-an-Sapian 69 kV Line (5LI1PNT-SPN), TIME OUT: 05:08:00, TIME IN: 05:21:00, Load: 8.9mw, Load transfer of AKELCO Altavas & Andagao SS, WEATHER: FAIR",CVIS,outage,line
2022-06-18 5:09:10 PM,"PANAY ACC-06/18/22 17:00: STA. BARBARA SS, Sta. Barbara-Miagao 69 kV Line (5LI1SBA-SJD), TIME OUT: 04:38:00, TIME IN: 04:55:00, RELAY: Power swing 68.9kms, Load: 44.6mw, Sustained fault along ILECO1 Tigbauan SS, WEATHER: FAIR",CVIS,outage,line
2022-06-18 4:21:25 PM,NEGROS ACC: 06/18/2022: Mabinay 138kV Bus 1 energized at 1606H after completion of  maintenance activity.,CVIS,other,line
2022-06-18 4:21:23 PM,VRCC-06/18/2022 16:13: 138KV Colon-Naga line 1 energized @1610H after completion of APMS.  [WEBSMS],CVIS,other,line
2022-06-18 4:00:13 PM,LRCC-06/18/2022 15:54: SCPC 4 online at 1519H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,plant
2022-06-18 4:00:11 PM,LRCC-06/18/2022 15:53: SCPC 1 online at 1453H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,plant
2022-06-18 2:23:39 PM,LRCC-06/18/2022 14:21: Hermosa-BCCP 230kV L1 & L2 tripped isolating Bataan Plants resulting in ALD at Meralco and NGCP feeders at 1353H.  [WEBSMS],CLUZ,outage,line
2022-06-18 1:26:36 PM,LRCC-06/18/2022 13:23: System Advisory: Market intervention initiated by Market Operator is lifted at 1322H. Market will resume starting 1330H trading interval.  [WEBSMS],CLUZ,other,plant
2022-06-18 1:22:42 PM,LRCC-06/18/2022 13:17: System Advisory: Market Intervention starting 1305H trading interval was declared by Market Operator at 1312H.  [WEBSMS],CLUZ,other,plant
2022-06-18 12:59:26 PM,"VRCC-06/18/2022 12:53: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2738MW, PK=1962MW, RR=37MW, NetOpMargin: PM=740, EVE=523 Highest Unit O/L: TVI U @ 169 MW Derated Plant: EDC = 336 MW, TPC = 82 MW, PCPC = 75 MW [WEBSMS]",CVIS,other,plant
2022-06-18 12:39:07 PM,"LRCC-06/18/2022 12:37: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13076MW, PK=10678MW, RR=421MW, NetOpMargin: PM=1977, EVE=1868 Highest Unit O/L: GNPD 1 @668MW Derated Plant: GMEC 2 @280MW  [WEBSMS]",CLUZ,other,plant
2022-06-18 12:35:53 PM,LRCC-06/18/2022 12:33: Quezon(Balintawak)-Marilao(Duhat) 230kV Line restored at 1232H (Planned Outage).  [WEBSMS],CLUZ,restoration,line
2022-06-18 10:27:22 AM,"LEYTE ACC-06/18/22 10:33: MAASIN SS, Maasin 138/69kV 50MVA TR 2 isolated at 1016H. Load of TR 2 was transferred to 30MVA TR 1, pre-arranged activity (1001-1800). Weather: Fair. ",CVIS,other,transformer
2022-06-18 10:27:20 AM,VRCC-06/18/2022 10:23: 138KV Daanlungsod Bus 1 manually open @0853H for scheduled maintenance.  [WEBSMS],CVIS,other,plant
2022-06-18 8:08:05 AM,LRCC-06/18/2022 07:58: Cabanatuan-Pantabangan 230kV Line de-energized at 0753H (Planned Outage).  [WEBSMS],CLUZ,outage,line
2022-06-18 7:45:07 AM,LRCC-06/18/2022 07:40: Hermosa-BCCPP 230kV Line 3 de-energized at 0736H (Planned Outage).  [WEBSMS],CLUZ,outage,line
2022-06-18 7:22:39 AM,"LEYTE ACC-06/18/22 07:29: ORMOC SS, Ormoc - Isabel 138kV Line de-energized at 0713H, pre-arranged activity (0701H-1800H). Weather: Fair. ",CVIS,outage,line
2022-06-18 7:12:29 AM,LRCC-06/18/2022 07:01: San Jose 750MVA T02 de-energized at 0659H (Planned Outage).  [WEBSMS],CLUZ,outage,transformer
2022-06-18 6:32:04 AM,"NEGROS ACC: 06/18/2022, 34.5kV Amlan-AHEP Line(0.33MW) de-energized at 0609H due to maintenance activity.AHEP isolated.",CVIS,outage,plant
2022-06-18 6:18:02 AM,VRCC-06/18/2022 06:11: 138 kV Colon - Naga Line 1 de-energized at 0610H for APMS  [WEBSMS],CVIS,outage,line
2022-06-18 6:04:44 AM,"VRCC-06/18/2022 06:00: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2744MW, PK=1963MW, RR=37MW, NetOpMargin: AM=745, PM=740, EVE=523 Highest Unit O/L: TVI at 169 MW per unit, Derated Plant: EDC at 336, TPC at 82, PCPC at 75 MW [WEBSMS]",CVIS,other,plant
2022-06-18 5:54:32 AM,LRCC-06/18/2022 05:48: Quezon(Balintawak)-Marilao(Duhat) 230kV Line de-energized at 0544H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-18 5:54:31 AM,"LRCC-06/18/2022 05:46: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13004MW, PK=10296MW, RR=405MW, NetOpMargin: AM=2303, PM=1798, EVE=1781 Highest Unit O/L: GNPD 1 @668MW Derated Plant: GMEC 2 @ 150MW [WEBSMS]",CLUZ,other,plant
2022-06-18 5:44:34 AM,"PANAY ACC-06/18/22 05:29: NABAS SS, Nabas 138/69/13.8 kV T1 (50MVA) (7XF01NBS), TIME OUT: 05:25:00, Pre-arranged maintenance, ETR:1800H",CVIS,outage,transformer
2022-06-18 5:37:44 AM,"PANAY ACC-06/18/22 05:20: NABAS SS, Nabas Sapian 69 kV L1 (5LI1NBS-SPN), TIME OUT: 05:16, Load:22.8MW; Pre-arranged maintenance ETR:1800H",CVIS,outage,plant
2022-06-18 5:14:12 AM,LRCC-06/18/2022 05:13: Weather Update: Intertropical Convergence Zone (ITCZ) affecting Mindanao and Palawan.  [WEBSMS],CLUZ,other,weather
2022-06-18 4:40:51 AM,"MRCC-06/18/2022 04:30: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2838MW, PK=1820MW, RR=53MW, NetOpMargin: AM=945, PM=895, EVE=817 Highest Unit O/L: GNPOWER U1 & U2 @ 138MW each unit. Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@178MW, MGPP@80MW, STEAG@200MW, TSI@270MW, SMCPC@270MW, FDC@246W, MCC@100MW, SEC1@105MW, GNPOWER@276MW. [WEBSMS]",CMIN,other,plant
2022-06-18 3:06:32 AM,LRCC-06/18/2022 03:00: GMEC 2 online at 0259H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,plant
2022-06-17 11:35:19 PM,LRCC-06/17/2022 23:34: Quezon(Balintawak)-Dona Imelda(Araneta) 230kV Line de-energized  at 2332H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-17 11:01:40 PM,"PANAY ACC-06/17/22 22:48: PANIT-AN SS, Panit-an-Estancia 69KV (5LI1PNT-EST), TIME IN: 22:44, RELAY: OCR - Trip E, Cause: Under investigation",CVIS,outage,plant
2022-06-17 11:01:39 PM,"PANAY ACC-06/17/22 22:40: PANIT-AN SS, Panit-an-Estancia 69KV (5LI1PNT-EST),Load:7MW;  TIME OUT: 22:35:00, RELAY: OCR - Trip E, Cause: Under investigation",CVIS,outage,plant
2022-06-17 7:15:15 PM,LRCC-06/17/2022 19:05: For info: Sta Rita 10 completed fuel changeover from oil to natural gas at 1849H.  [WEBSMS],CLUZ,other,plant
2022-06-17 7:02:35 PM,LRCC-06/17/2022 18:57: Laoag-Pagudpud (NLREC) Wind Farm 115kV Line restored at 1856H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-17 6:14:44 PM,"VRCC-06/17/2022 18:10: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2464MW, PK=2090MW, RR=36MW, NetOpMargin: EVE=338 Highest Unit O/L: TVI U @169 MW Derated Plant: EDC = 360 MW, TPC = 82 MW [WEBSMS]",CVIS,other,plant
2022-06-17 5:51:14 PM,LRCC-06/17/2022 17:46: San Gabriel emergency shutdown at 1745H (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2022-06-17 5:07:02 PM,"MRCC-06/17/2022 17:00: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2758MW, PK=1947MW, RR=53MW, NetOpMargin: EVE=733 Highest Unit O/L: GNPOWER U1 & U2 @ 138MW each unit. Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@178MW, MGPP@80MW, STEAG@200MW, TSI@270MW, SMCPC@270MW, FDC@246W, MCC@100MW, SEC1@105MW, GNPOWER@276MW. [WEBSMS]",CMIN,other,plant
2022-06-17 3:20:44 PM,"LEYTE ACC-06/17/22: PARANAS SS, 69kV Paranas-Borongan-Quinapondan Line back to normal configuration at 1506H. Pre-arranged activity finished, WEATHER: FAIR",CVIS,other,line
2022-06-17 1:10:27 PM,"VRCC-06/17/2022 13:05: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2701MW, PK=2162MW, RR=36MW, NetOpMargin: PM=503, EVE=338 Highest Unit O/L: TVI U @ 169 MW Derated Plant: EDC = 360 MW, TPC = 82 MW [WEBSMS]",CVIS,other,plant
2022-06-17 12:55:25 PM,"LRCC-06/17/2022 12:47: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=12780MW, PK=11527MW, RR=455MW, NetOpMargin: PM=798, EVE=1396 Highest Unit O/L: GNPD 1 @668MW Derated Plant: SLPGC 1 @ 75MW [WEBSMS]",CLUZ,other,plant
2022-06-17 10:58:27 AM,"MRCC-06/17/2022 10:51: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2839MW, PK=2060MW, RR=53MW, NetOpMargin: PM=696, EVE=746 Highest Unit O/L: GNPOWER U1 & U2 @ 138MW each unit> Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@178MW, MGPP@80MW, STEAG@200MW, TSI@270MW, SMCPC@270MW, FDC@246W, MCC@100MW, SEC1@105MW, GNPOWER@276MW. [WEBSMS]",CMIN,other,plant
2022-06-17 10:41:53 AM,"LRCC-06/17/2022 10:36: System Advisory: June 17, 2022: Market Intervention starting 1035H trading interval was declared by Market Operator at 1027H due to Market Systems switched over from Main site to Back-up site as part of Business Continuity Management System (BCMS) drill.  [WEBSMS]",CLUZ,other,plant
2022-06-17 8:12:13 AM,"PANAY ACC-06/17/22 08:07: SAN JOSE SS, San Jose - Bugasong - SUWECO 69 kV L (5LI1SJB-CUL), TIME IN: 08:04:00, RELAY: Phase C, INV ROC, 42.05km., WEATHER: FAIR. Cause under investigation.",CVIS,other,line
2022-06-17 8:12:10 AM,"PANAY ACC-06/17/22 07:58: SAN JOSE SS, San Jose - Bugasong - SUWECO 69 kV L (5LI1SJB-CUL), TIME OUT: 07:55:00, RELAY: Phase C, INV ROC, 42.05km., WEATHER: FAIR. Cause under investigation.",CVIS,outage,line
2022-06-17 6:59:28 AM,"LEYTE ACC-06/17/22 07:08: PARANAS SS, Paranas-Borongan-Quinapondan 69 kV L,Deenergized 0605H,load=4.1,Pre arranged per PANR No. TLOS V_LEY-2022-06-0009,6am-5pm WEATHER: FAIR",CVIS,other,line
2022-06-17 6:59:27 AM,"LEYTE ACC-06/17/22 06:59: STA. RITA SS, Sta Rita-Quinapondan 69kV L,Deenergized /Energized at 0610H/0643H,load=8.8,Pre arranged per PANR No. TLOS V_LEY-2022-06-0009,6am-5pm WEATHER: FAIR",CVIS,other,line
2022-06-17 6:35:58 AM,LRCC-06/17/2022 06:25: Laoag-Pagudpud (NLREC) Wind Farm 115kV Line de-energized at 0619H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-17 6:24:56 AM,"VRCC-06/17/2022 06:17: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2746MW, PK=2152MW, RR=62MW, NetOpMargin: AM=532, PM=503, EVE=338 Highest Unit O/L: TVI at 169 MW per unit, Derated Plant: EDC at 360, TPC at 82, PCPC at 70 MW [WEBSMS]",CVIS,other,plant
2022-06-17 6:24:53 AM,LRCC-06/17/2022 06:14: Quezon(Balintawak)-Dona Imelda(Araneta) 230kV Line restored at 0610H. (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-17 5:47:56 AM,"LRCC-06/17/2022 05:41: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=12884MW, PK=11196MW, RR=439MW, NetOpMargin: AM=1249, PM=821, EVE=1417 Highest Unit O/L: GNPD 1 @668MW Derated Plant: None [WEBSMS]",CLUZ,other,plant
2022-06-17 4:37:42 AM,"MRCC-06/17/2022 04:35: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2721MW, PK=2035MW, RR=81MW, NetOpMargin: AM=605, PM=758, EVE=846 Highest Unit O/L: GNPOWER U1&U2@138MW each Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@148MW, MGPP@80MW, STEAG@200MW,  TSI@270MW, SMCPC@270MW, FDC@245.5MW, MCC@100MW, SEC1@105MW, GNPOWER@276MW. [WEBSMS]",CMIN,other,plant
2022-06-17 12:42:40 AM,"LEYTE ACC-06/17/22 00:48: PARANAS SS, 69kV Paranas - Nato Line portion only tripped/restored at 0030H/0032H, ind.: Phase-C/N & 56.04kms. Load=5MW. Weather: Fair. ",CVIS,restoration,plant
2022-06-16 11:43:42 PM,LRCC-06/16/2022 23:39: Quezon(Balintawak)-Dona Imelda(Araneta) 230kV Line de-energized at 2339H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-16 8:31:56 PM,LRCC-06/16/2022 20:23: Hermosa - Calaguiman 69kV Line tripped at 1903H (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-16 5:36:52 PM,"LRCC-06/16/2022 17:31: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12382MW, PK=10488MW, RR=406MW, NetOpMargin: EVE=1488 Highest Unit O/L: GNPD 1 @668MW Derated Plant: None [WEBSMS]",CLUZ,other,plant
2022-06-16 5:03:17 PM,LRCC-06/16/2022 17:00: Labo 230kV Bus 1 restored at 1659H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-16 4:39:19 PM,"MRCC-06/16/2022 16:22: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2812MW, PK=1890MW, RR=76MW, NetOpMargin: EVE=846 Highest Unit O/L: GNPOWER U1&U2@138MW each Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@80MW, Ag7@26MW, Pul4@175MW, MGPP@80MW, STEAG@200MW,  TSI@270MW, SMCPC@270MW, FDC@245.5MW, MCC@128MW, SEC1@105MW, GNPOWER@276MW. [WEBSMS]",CMIN,other,plant
2022-06-16 1:12:24 PM,"LRCC-06/16/2022 13:11: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=12760MW, PK=11414MW, RR=452MW, NetOpMargin: PM=894, EVE=1755 Highest Unit O/L: GNPD 1 @668MW Derated Plant: None [WEBSMS]",CLUZ,other,plant
2022-06-16 1:02:15 PM,"VRCC-06/16/2022 13:00: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2723MW, PK=2342MW, RR=36MW, NetOpMargin: PM=345, EVE=327 Highest Unit O/L: TVI at 169 MW per unit, Derated Plant: EDC at 360, TPC at 82, PCPC at 68 MW [WEBSMS]",CVIS,other,plant
2022-06-16 11:21:57 AM,"MRCC-06/16/2022 11:05: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2890MW, PK=2050MW, RR=82MW, NetOpMargin: PM=758, EVE=846 Highest Unit O/L: GNPOWER U1&U2@138MW each Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@80MW, Ag7@26MW, Pul4@184MW, MGPP@80MW, STEAG@200MW,  TSI@270MW, SMCPC@270MW, FDC@245.5MW, MCC@128MW, SEC1@105MW, GNPOWER@276MW. [WEBSMS]",CMIN,other,plant
2022-06-16 10:32:50 AM,"LEYTE ACC-06/16/22 10:20: ORMOC CONVERTER STATION SS, Ormoc CS - Naga CS 350 kV HVDC deblocked at 1010H. WEATHER: FAIR",CVIS,other,line
2022-06-16 9:08:16 AM,LRCC-06/16/2022 09:00: GMEC 2 @270MW tripped at 0847H. Lowest Frequency is 59.364Hz (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2022-06-16 7:34:22 AM,"LEYTE ACC-06/16/22 06:37: ORMOC CONVERTER STATION SS, 350kV HVDC manually blocked at 0627H, pre arranged maintenance activity. Duration: 0601H-1000H. WEATHER: FAIR",CVIS,other,line
2022-06-16 7:10:48 AM,LRCC-06/16/2022 07:06: Labo 230kV Bus 1 de-energized at 0703H (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-16 6:16:11 AM,LRCC-06/16/2022 06:07: Quezon(Balintawak)-Dona Imelda(Araneta) 230kV Line restored at 0604H. (Planned Outage)  [WEBSMS],CLUZ,restoration,line
